name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;978;0;955;3135;1632;3135;1810;0
header;178;184;178;230;1813;230;1813;184
A;1192;152;1192;155;1195;155;1195;152
A;1463;568;1463;568;1464;568;1464;568
B;1536;731;1536;743;1543;743;1543;731
A;1268;927;1268;927;1268;927;1268;927
A;1705;931;1705;932;1708;932;1708;931
A;1016;1111;1016;1111;1016;1111;1016;1111
A;1358;1343;1358;1343;1359;1343;1359;1343
D;1138;2816;1138;2834;1150;2834;1150;2816
A;1160;2936;1160;2936;1160;2936;1160;2936
A;1552;3061;1552;3061;1552;3061;1552;3061
