name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;237;0;379;3141;1606;3141;1558;0
header;161;150;161;191;1888;191;1888;150
A;389;54;389;54;389;54;389;54
A;1055;84;1055;84;1055;84;1055;84
A;813;142;813;142;813;142;813;142
A;1120;195;1120;196;1121;196;1121;195
A;920;337;920;337;920;337;920;337
D;1218;435;1218;492;1272;492;1272;435
A;1047;437;1047;493;1092;493;1092;437
D;887;437;887;496;939;496;939;437
A;1292;726;1292;727;1293;727;1293;726
A;409;1367;409;1382;422;1382;422;1367
A;1086;2180;1086;2181;1087;2181;1087;2180
A;875;2202;875;2208;880;2208;880;2202
A;1312;2342;1312;2349;1318;2349;1318;2342
A;659;2346;659;2356;664;2356;664;2346
A;1133;2898;1133;2908;1142;2908;1142;2898
A;1540;2963;1540;2963;1541;2963;1541;2963
