name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;530;0;908;3135;1984;3135;1984;0
header;244;107;244;147;2045;147;2045;107
A;1660;40;1660;40;1661;40;1661;40
A;1448;182;1448;186;1452;186;1452;182
A;1543;322;1543;328;1549;328;1549;322
D;1899;414;1899;439;1924;439;1924;414
A;1574;711;1574;716;1579;716;1579;711
A;957;747;957;751;962;751;962;747
A;1617;780;1617;788;1624;788;1624;780
A;1240;853;1240;858;1245;858;1245;853
A;793;1029;793;1034;798;1034;798;1029
A;1536;1029;1536;1034;1541;1034;1541;1029
A;1505;1101;1505;1105;1509;1105;1509;1101
A;1905;1129;1905;1134;1910;1134;1910;1129
A;1399;1347;1399;1352;1403;1352;1403;1347
A;820;1844;820;1859;828;1859;828;1844
B;1889;1895;1889;1922;1904;1922;1904;1895
C;1584;2467;1584;2479;1595;2479;1595;2467
A;1472;2504;1472;2510;1477;2510;1477;2504
A;1448;2575;1448;2579;1453;2579;1453;2575
A;1026;3079;1026;3079;1027;3079;1027;3079
